,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,TOTALES,TOTALES,TOTALES
SANTA ROSA DEL SARA,talla para la edad (t/e),talla baja (tb),2009-10-01,1,3,1,3,3,4,5,10,15
SANTIAGO DE CALLAPA,talla para la edad (t/e),talla baja (tb),2009-10-01,1,2,5,1,1,1,7,4,11
SANTIAGO DE HUARI,talla para la edad (t/e),talla baja (tb),2009-10-01,3,4,12,3,15,15,30,22,52
SANTIAGO DE MACHACA,talla para la edad (t/e),talla baja (tb),2009-10-01,1,6,3,6,4,0,8,12,20
SANTIVAÑES,talla para la edad (t/e),talla baja (tb),2009-10-01,1,0,0,0,0,3,1,3,4
SANTUARIO DE QUILLACAS,talla para la edad (t/e),talla baja (tb),2009-10-01,1,0,2,3,1,4,4,7,11
SAPAHAQUI,talla para la edad (t/e),talla baja (tb),2009-10-01,12,9,15,15,37,32,64,56,120
SENA,talla para la edad (t/e),talla baja (tb),2009-10-01,42,17,19,17,19,5,80,39,119
SICA SICA (VILLA AROMA),talla para la edad (t/e),talla baja (tb),2009-10-01,17,13,16,19,16,13,49,45,94
SICAYA,talla para la edad (t/e),talla baja (tb),2009-10-01,4,5,14,5,4,6,22,16,38
SIPE SIPE,talla para la edad (t/e),talla baja (tb),2009-10-01,10,9,14,14,21,12,45,35,80
SOPACHUY,talla para la edad (t/e),talla baja (tb),2009-10-01,8,12,21,18,84,71,113,101,214
SORACACHI,talla para la edad (t/e),talla baja (tb),2009-10-01,12,1,15,14,12,19,39,34,73
SORATA,talla para la edad (t/e),talla baja (tb),2009-10-01,20,26,10,20,30,28,60,74,134
SUCRE,talla para la edad (t/e),talla baja (tb),2009-10-01,40,35,60,47,108,99,208,181,389
TACACHI,talla para la edad (t/e),talla baja (tb),2009-10-01,0,1,1,0,0,0,1,1,2
TACACOMA,talla para la edad (t/e),talla baja (tb),2009-10-01,3,6,6,7,4,14,13,27,40
TACOBAMBA,talla para la edad (t/e),talla baja (tb),2009-10-01,9,17,21,22,9,33,39,72,111
TACOPAYA,talla para la edad (t/e),talla baja (tb),2009-10-01,10,6,20,10,30,26,60,42,102
TAHUA,talla para la edad (t/e),talla baja (tb),2009-10-01,0,2,1,3,1,2,2,7,9
TAPACARI,talla para la edad (t/e),talla baja (tb),2009-10-01,53,31,82,79,84,88,219,198,417
TARABUCO,talla para la edad (t/e),talla baja (tb),2009-10-01,22,23,68,48,168,150,258,221,479
TARACO,talla para la edad (t/e),talla baja (tb),2009-10-01,0,0,1,0,0,1,1,1,2
TARATA,talla para la edad (t/e),talla baja (tb),2009-10-01,6,6,6,5,3,8,15,19,34
TARIJA,talla para la edad (t/e),talla baja (tb),2009-10-01,23,26,37,27,38,41,98,94,192
TARVITA,talla para la edad (t/e),talla baja (tb),2009-10-01,20,16,50,62,181,167,251,245,496
TEOPONTE,talla para la edad (t/e),talla baja (tb),2009-10-01,1,1,4,5,8,6,13,12,25
TIAWANACU,talla para la edad (t/e),talla baja (tb),2009-10-01,6,6,2,1,6,5,14,12,26
TINGUIPAYA,talla para la edad (t/e),talla baja (tb),2009-10-01,43,27,33,18,40,48,116,93,209
TIPUANI,talla para la edad (t/e),talla baja (tb),2009-10-01,0,0,3,5,7,7,10,12,22
TIQUIPAYA,talla para la edad (t/e),talla baja (tb),2009-10-01,21,18,26,14,14,23,61,55,116
TIRAQUE (CBBA),talla para la edad (t/e),talla baja (tb),2009-10-01,15,6,11,17,15,19,41,42,83
TITO YUPANQUI (PARQUIPUJIO),talla para la edad (t/e),talla baja (tb),2009-10-01,1,0,0,1,0,2,1,3,4
TOCO,talla para la edad (t/e),talla baja (tb),2009-10-01,4,5,6,4,9,10,19,19,38
TODOS SANTOS,talla para la edad (t/e),talla baja (tb),2009-10-01,0,0,0,0,0,1,0,1,1
TOLATA,talla para la edad (t/e),talla baja (tb),2009-10-01,6,3,4,1,2,0,12,4,16
TOLEDO,talla para la edad (t/e),talla baja (tb),2009-10-01,13,3,5,3,4,2,22,8,30
TOMAVE,talla para la edad (t/e),talla baja (tb),2009-10-01,20,12,16,21,33,26,69,59,128
TOMINA,talla para la edad (t/e),talla baja (tb),2009-10-01,13,10,26,30,107,101,146,141,287
TORO TORO,talla para la edad (t/e),talla baja (tb),2009-10-01,20,15,41,31,40,46,101,92,193
TOTORA(CBBA),talla para la edad (t/e),talla baja (tb),2009-10-01,10,9,18,9,13,6,41,24,65
TOTORA(ORR),talla para la edad (t/e),talla baja (tb),2009-10-01,4,8,10,7,6,9,20,24,44
TRINIDAD,talla para la edad (t/e),talla baja (tb),2009-10-01,29,28,33,15,19,14,81,57,138
TUPIZA,talla para la edad (t/e),talla baja (tb),2009-10-01,24,19,33,21,39,35,96,75,171
TURCO,talla para la edad (t/e),talla baja (tb),2009-10-01,4,5,13,2,11,14,28,21,49
UMALA,talla para la edad (t/e),talla baja (tb),2009-10-01,1,4,3,3,2,3,6,10,16
UNCIA,talla para la edad (t/e),talla baja (tb),2009-10-01,34,17,39,30,82,66,155,113,268
URIONDO (A. CONCEPCION),talla para la edad (t/e),talla baja (tb),2009-10-01,6,1,9,3,8,4,23,8,31
URUBICHA,talla para la edad (t/e),talla baja (tb),2009-10-01,4,0,9,11,7,5,20,16,36
UYUNI,talla para la edad (t/e),talla baja (tb),2009-10-01,7,11,20,12,29,28,56,51,107
VACAS,talla para la edad (t/e),talla baja (tb),2009-10-01,9,8,10,8,13,16,32,32,64
VALLEGRANDE,talla para la edad (t/e),talla baja (tb),2009-10-01,3,1,2,3,5,4,10,8,18
VIACHA,talla para la edad (t/e),talla baja (tb),2009-10-01,15,12,16,11,11,18,42,41,83
VILA VILA,talla para la edad (t/e),talla baja (tb),2009-10-01,2,6,14,15,30,24,46,45,91
VILLA MONTES,talla para la edad (t/e),talla baja (tb),2009-10-01,1,1,15,8,9,6,25,15,40
VILLA NUEVA (LOMA ALTA),talla para la edad (t/e),talla baja (tb),2009-10-01,0,0,4,2,1,5,5,7,12
VILLA RIVERO,talla para la edad (t/e),talla baja (tb),2009-10-01,4,0,2,1,2,3,8,4,12
VILLA SERRANO,talla para la edad (t/e),talla baja (tb),2009-10-01,16,5,13,17,60,51,89,73,162
VILLA TUNARI,talla para la edad (t/e),talla baja (tb),2009-10-01,25,20,38,26,42,64,105,110,215
VILLA VACA GUZMAN (MUYUPAMPA),talla para la edad (t/e),talla baja (tb),2009-10-01,1,0,0,2,12,16,13,18,31
VILLAZON,talla para la edad (t/e),talla baja (tb),2009-10-01,33,22,61,25,59,30,153,77,230
VINTO,talla para la edad (t/e),talla baja (tb),2009-10-01,7,8,22,20,3,10,32,38,70
VITICHI,talla para la edad (t/e),talla baja (tb),2009-10-01,12,8,26,19,43,56,81,83,164
WALDO BALLIVIAN,talla para la edad (t/e),talla baja (tb),2009-10-01,0,1,6,6,2,11,8,18,26
WARNES,talla para la edad (t/e),talla baja (tb),2009-10-01,3,5,12,11,8,7,23,23,46
YACO,talla para la edad (t/e),talla baja (tb),2009-10-01,4,7,12,3,17,19,33,29,62
YACUIBA,talla para la edad (t/e),talla baja (tb),2009-10-01,20,15,31,29,28,39,79,83,162
YAMPARAEZ,talla para la edad (t/e),talla baja (tb),2009-10-01,5,6,23,23,96,89,124,118,242
YANACACHI,talla para la edad (t/e),talla baja (tb),2009-10-01,0,0,2,1,6,1,8,2,10
YAPACANI,talla para la edad (t/e),talla baja (tb),2009-10-01,0,3,5,2,7,7,12,12,24
YOCALLA,talla para la edad (t/e),talla baja (tb),2009-10-01,13,15,14,8,11,13,38,36,74
YOTALA,talla para la edad (t/e),talla baja (tb),2009-10-01,4,6,11,9,19,16,34,31,65
YUNCHARA,talla para la edad (t/e),talla baja (tb),2009-10-01,4,7,24,11,45,28,73,46,119
ZUDAÑEZ,talla para la edad (t/e),talla baja (tb),2009-10-01,5,8,21,15,81,67,107,90,197
ACACIO,talla para la edad (t/e),talla baja (tb),2009-11-01,28,22,42,46,62,52,132,120,252
ACHACACHI,talla para la edad (t/e),talla baja (tb),2009-11-01,29,15,23,19,19,19,71,53,124
ACHOCALLA,talla para la edad (t/e),talla baja (tb),2009-11-01,2,5,2,4,0,1,4,10,14
AIQUILE,talla para la edad (t/e),talla baja (tb),2009-11-01,6,6,17,34,25,27,48,67,115
ALALAY,talla para la edad (t/e),talla baja (tb),2009-11-01,5,4,9,4,22,10,36,18,54
ALCALA,talla para la edad (t/e),talla baja (tb),2009-11-01,4,2,9,3,28,30,41,35,76
ANCORAIMES,talla para la edad (t/e),talla baja (tb),2009-11-01,9,5,9,11,11,14,29,30,59
ANDAMARCA,talla para la edad (t/e),talla baja (tb),2009-11-01,3,2,10,4,26,33,39,39,78
ANTEQUERA,talla para la edad (t/e),talla baja (tb),2009-11-01,1,1,2,3,2,2,5,6,11
ANZALDO,talla para la edad (t/e),talla baja (tb),2009-11-01,6,12,14,11,9,9,29,32,61
APOLO,talla para la edad (t/e),talla baja (tb),2009-11-01,5,6,9,6,11,17,25,29,54
ARAMPAMPA,talla para la edad (t/e),talla baja (tb),2009-11-01,6,11,10,15,30,19,46,45,91
ARANI,talla para la edad (t/e),talla baja (tb),2009-11-01,1,0,2,5,3,3,6,8,14
ARBIETO,talla para la edad (t/e),talla baja (tb),2009-11-01,3,2,7,16,14,13,24,31,55
ARQUE,talla para la edad (t/e),talla baja (tb),2009-11-01,48,37,63,51,73,66,184,154,338
ATOCHA,talla para la edad (t/e),talla baja (tb),2009-11-01,4,3,9,9,5,12,18,24,42
AUCAPATA,talla para la edad (t/e),talla baja (tb),2009-11-01,3,6,7,12,17,18,27,36,63
AYATA,talla para la edad (t/e),talla baja (tb),2009-11-01,7,5,28,17,10,10,45,32,77
AYO AYO,talla para la edad (t/e),talla baja (tb),2009-11-01,9,4,11,10,1,6,21,20,41
AYOPAYA (V. DE INDEPENDENCIA),talla para la edad (t/e),talla baja (tb),2009-11-01,23,22,35,25,31,25,89,72,161
AZURDUY,talla para la edad (t/e),talla baja (tb),2009-11-01,17,12,30,22,80,94,127,128,255
BATALLAS,talla para la edad (t/e),talla baja (tb),2009-11-01,10,4,8,6,5,7,23,17,40
BAURES,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,3,1,5,2,8,3,11
BELEN DE ANDAMARCA,talla para la edad (t/e),talla baja (tb),2009-11-01,1,1,2,3,4,5,7,9,16
BELEN DE URMIRI,talla para la edad (t/e),talla baja (tb),2009-11-01,2,1,1,2,4,7,7,10,17
BELLA FLOR,talla para la edad (t/e),talla baja (tb),2009-11-01,1,2,1,1,1,2,3,5,8
BERMEJO,talla para la edad (t/e),talla baja (tb),2009-11-01,2,2,8,5,5,5,15,12,27
BETANZOS,talla para la edad (t/e),talla baja (tb),2009-11-01,45,37,77,52,105,110,227,199,426
BOLIVAR,talla para la edad (t/e),talla baja (tb),2009-11-01,20,19,52,25,72,57,144,101,245
BOLPEBRA,talla para la edad (t/e),talla baja (tb),2009-11-01,1,1,2,0,5,4,8,5,13
BOYUIBE,talla para la edad (t/e),talla baja (tb),2009-11-01,1,0,0,1,1,1,2,2,4
BUENA VISTA,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,1,2,3,3,4,5,9
CABEZAS,talla para la edad (t/e),talla baja (tb),2009-11-01,1,1,6,4,3,7,10,12,22
CAIROMA,talla para la edad (t/e),talla baja (tb),2009-11-01,6,9,10,8,15,29,31,46,77
"CAIZA ""D""",talla para la edad (t/e),talla baja (tb),2009-11-01,11,4,14,17,19,13,44,34,78
CAJUATA,talla para la edad (t/e),talla baja (tb),2009-11-01,4,3,3,9,9,18,16,30,46
CALACOTO,talla para la edad (t/e),talla baja (tb),2009-11-01,5,9,11,8,16,10,32,27,59
CALAMARCA,talla para la edad (t/e),talla baja (tb),2009-11-01,14,7,11,5,10,11,35,23,58
CAMARGO,talla para la edad (t/e),talla baja (tb),2009-11-01,15,15,35,16,61,66,111,97,208
CAMATAQUI (C. VILLA ABECIA),talla para la edad (t/e),talla baja (tb),2009-11-01,3,0,6,4,8,15,17,19,36
CAMIRI,talla para la edad (t/e),talla baja (tb),2009-11-01,8,1,4,11,19,18,31,30,61
CAPINOTA,talla para la edad (t/e),talla baja (tb),2009-11-01,7,7,21,11,17,6,45,24,69
CAQUIAVIRI,talla para la edad (t/e),talla baja (tb),2009-11-01,10,3,14,8,16,10,40,21,61
CARACOLLO,talla para la edad (t/e),talla baja (tb),2009-11-01,21,14,29,120,23,22,73,156,229
CARANAVI,talla para la edad (t/e),talla baja (tb),2009-11-01,27,27,24,26,50,39,101,92,193
CARANGAS,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,0,0,0,1,0,1,1
CARAPARI,talla para la edad (t/e),talla baja (tb),2009-11-01,2,1,3,4,10,5,15,10,25
CARIPUYO,talla para la edad (t/e),talla baja (tb),2009-11-01,38,34,70,53,85,57,193,144,337
CARMEN RIVERO TORREZ,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,1,0,0,1,1,1,2
CATACORA,talla para la edad (t/e),talla baja (tb),2009-11-01,2,0,3,3,9,9,14,12,26
CHACARILLA,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,1,3,1,1,2,4,6
CHALLAPATA,talla para la edad (t/e),talla baja (tb),2009-11-01,24,12,57,25,38,38,119,75,194
CHAQUI,talla para la edad (t/e),talla baja (tb),2009-11-01,12,10,16,16,16,17,44,43,87
CHARAGUA,talla para la edad (t/e),talla baja (tb),2009-11-01,7,6,5,7,14,16,26,29,55
CHARAÑA,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,2,1,1,1,3,2,5
CHAYANTA,talla para la edad (t/e),talla baja (tb),2009-11-01,32,19,52,43,64,72,148,134,282
CHIMORE,talla para la edad (t/e),talla baja (tb),2009-11-01,2,2,6,7,17,19,25,28,53
CHIPAYA,talla para la edad (t/e),talla baja (tb),2009-11-01,1,1,4,0,4,3,9,4,13
CHOQUE COTA,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,0,0,1,3,1,3,4
CHULUMANI (V. DE LA LIBERTAD),talla para la edad (t/e),talla baja (tb),2009-11-01,2,0,4,2,0,4,6,6,12
CHUMA,talla para la edad (t/e),talla baja (tb),2009-11-01,8,9,14,11,36,25,58,45,103
CLIZA,talla para la edad (t/e),talla baja (tb),2009-11-01,9,7,10,6,5,1,24,14,38
COBIJA,talla para la edad (t/e),talla baja (tb),2009-11-01,7,5,14,9,5,3,26,17,43
COCHABAMBA,talla para la edad (t/e),talla baja (tb),2009-11-01,40,35,57,49,57,36,154,120,274
COIPASA,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,0,1,1,1,1,2,3
COLCAPIRHUA,talla para la edad (t/e),talla baja (tb),2009-11-01,12,3,13,10,12,10,37,23,60
"COLCHA ""K""",talla para la edad (t/e),talla baja (tb),2009-11-01,10,7,14,15,15,9,39,31,70
COLLANA,talla para la edad (t/e),talla baja (tb),2009-11-01,7,2,3,3,1,4,11,9,20
COLOMI,talla para la edad (t/e),talla baja (tb),2009-11-01,13,17,31,22,22,24,66,63,129
COLPA BELGICA,talla para la edad (t/e),talla baja (tb),2009-11-01,1,0,1,1,0,0,2,1,3
COLQUECHACA,talla para la edad (t/e),talla baja (tb),2009-11-01,85,62,121,122,41,68,247,252,499
COLQUENCHA,talla para la edad (t/e),talla baja (tb),2009-11-01,5,7,10,6,7,9,22,22,44
COLQUIRI,talla para la edad (t/e),talla baja (tb),2009-11-01,14,13,28,18,25,25,67,56,123
COMANCHE,talla para la edad (t/e),talla baja (tb),2009-11-01,4,6,7,3,8,8,19,17,36
COMARAPA,talla para la edad (t/e),talla baja (tb),2009-11-01,3,2,4,8,9,5,16,15,31
COMBAYA,talla para la edad (t/e),talla baja (tb),2009-11-01,1,0,0,0,1,0,2,0,2
CONCEPCION,talla para la edad (t/e),talla baja (tb),2009-11-01,2,1,5,3,1,0,8,4,12
COPACABANA,talla para la edad (t/e),talla baja (tb),2009-11-01,3,2,6,1,7,4,16,7,23
CORIPATA,talla para la edad (t/e),talla baja (tb),2009-11-01,2,0,2,0,0,2,4,2,6
CORO CORO,talla para la edad (t/e),talla baja (tb),2009-11-01,3,3,6,3,8,7,17,13,30
COROICO,talla para la edad (t/e),talla baja (tb),2009-11-01,3,0,10,13,23,10,36,23,59
CORQUE,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,9,6,8,4,17,10,27
COTAGAITA,talla para la edad (t/e),talla baja (tb),2009-11-01,32,14,39,33,61,49,132,96,228
COTOCA,talla para la edad (t/e),talla baja (tb),2009-11-01,17,26,22,26,14,21,53,73,126
CUATRO CAÑADAS,talla para la edad (t/e),talla baja (tb),2009-11-01,0,1,10,3,20,16,30,20,50
CUCHUMUELA (V. G. VILLARROEL),talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,0,1,0,0,0,1,1
CUEVO,talla para la edad (t/e),talla baja (tb),2009-11-01,5,1,2,4,11,8,18,13,31
CULPINA,talla para la edad (t/e),talla baja (tb),2009-11-01,16,16,46,35,71,76,133,127,260
CURAHUARA DE CARANGAS,talla para la edad (t/e),talla baja (tb),2009-11-01,9,3,16,8,5,9,30,20,50
CURVA,talla para la edad (t/e),talla baja (tb),2009-11-01,7,1,5,6,16,10,28,17,45
DESAGUADERO,talla para la edad (t/e),talla baja (tb),2009-11-01,11,4,8,6,14,6,33,16,49
EL ALTO,talla para la edad (t/e),talla baja (tb),2009-11-01,444,250,432,293,277,261,1153,804,1957
EL CHORO,talla para la edad (t/e),talla baja (tb),2009-11-01,3,3,1,2,3,3,7,8,15
EL PUENTE(STC),talla para la edad (t/e),talla baja (tb),2009-11-01,6,7,6,5,4,11,16,23,39
EL PUENTE(TJA),talla para la edad (t/e),talla baja (tb),2009-11-01,8,3,12,8,10,17,30,28,58
EL TORNO,talla para la edad (t/e),talla baja (tb),2009-11-01,2,5,8,7,8,11,18,23,41
EL VILLAR,talla para la edad (t/e),talla baja (tb),2009-11-01,2,4,7,6,30,26,39,36,75
ENTRE RIOS,talla para la edad (t/e),talla baja (tb),2009-11-01,4,2,17,6,11,8,32,16,48
ENTRE RIOS,talla para la edad (t/e),talla baja (tb),2009-11-01,8,8,16,14,5,15,29,37,66
EUCALIPTUS,talla para la edad (t/e),talla baja (tb),2009-11-01,6,4,11,8,16,16,33,28,61
EUREKA (SANTOS MERCADO),talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,0,1,1,0,1,1,2
EXALTACION,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,0,0,0,1,0,1,1
FERNANDEZ ALONSO,talla para la edad (t/e),talla baja (tb),2009-11-01,1,1,3,5,2,2,6,8,14
FILADELFIA,talla para la edad (t/e),talla baja (tb),2009-11-01,1,0,0,0,0,1,1,1,2
GENERAL SAAVEDRA,talla para la edad (t/e),talla baja (tb),2009-11-01,3,4,8,6,8,7,19,17,36
GRAL. J.J. PEREZ (CHARAZANI),talla para la edad (t/e),talla baja (tb),2009-11-01,17,10,21,11,20,23,58,44,102
GUANAY,talla para la edad (t/e),talla baja (tb),2009-11-01,2,2,4,7,8,9,14,18,32
GUAQUI,talla para la edad (t/e),talla baja (tb),2009-11-01,8,3,3,0,3,0,14,3,17
GUAYARAMERIN,talla para la edad (t/e),talla baja (tb),2009-11-01,20,12,12,15,10,9,42,36,78
GUTIERREZ,talla para la edad (t/e),talla baja (tb),2009-11-01,5,2,12,11,12,15,29,28,57
HUACARETA,talla para la edad (t/e),talla baja (tb),2009-11-01,3,2,5,4,14,8,22,14,36
HUACAYA (VILLA DE HUACAYA),talla para la edad (t/e),talla baja (tb),2009-11-01,2,0,2,1,3,3,7,4,11
HUACHACALLA,talla para la edad (t/e),talla baja (tb),2009-11-01,1,0,1,1,7,6,9,7,16
HUANUNI,talla para la edad (t/e),talla baja (tb),2009-11-01,32,15,24,13,12,24,68,52,120
HUARACAJE,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,1,1,5,2,6,3,9
HUAYLLAMARCA,talla para la edad (t/e),talla baja (tb),2009-11-01,3,1,5,4,10,5,18,10,28
ICHOCA,talla para la edad (t/e),talla baja (tb),2009-11-01,10,12,19,16,27,24,56,52,108
ICLA,talla para la edad (t/e),talla baja (tb),2009-11-01,20,13,40,29,113,125,173,167,340
INCAHUASI,talla para la edad (t/e),talla baja (tb),2009-11-01,55,42,72,75,166,191,293,308,601
INGAVI (HUMAITA),talla para la edad (t/e),talla baja (tb),2009-11-01,0,1,0,1,1,1,1,3,4
INQUISIVI,talla para la edad (t/e),talla baja (tb),2009-11-01,5,2,9,5,12,9,26,16,42
IRUPANA (VILLA DE LANZA),talla para la edad (t/e),talla baja (tb),2009-11-01,2,2,1,3,6,9,9,14,23
IXIAMAS,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,3,1,3,4,6,5,11
JESUS DE MACHACA,talla para la edad (t/e),talla baja (tb),2009-11-01,7,0,9,11,11,9,27,20,47
LA ASUNTA,talla para la edad (t/e),talla baja (tb),2009-11-01,9,9,7,9,11,5,27,23,50
LA GUARDIA,talla para la edad (t/e),talla baja (tb),2009-11-01,4,13,13,14,8,17,25,44,69
LA PAZ,talla para la edad (t/e),talla baja (tb),2009-11-01,346,234,354,204,286,237,986,675,1661
LA RIVERA,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,1,1,0,0,1,1,2
LAGUNILLAS,talla para la edad (t/e),talla baja (tb),2009-11-01,2,2,5,8,20,10,27,20,47
LAJA,talla para la edad (t/e),talla baja (tb),2009-11-01,7,6,2,4,1,4,10,14,24
LAS CARRERAS,talla para la edad (t/e),talla baja (tb),2009-11-01,0,1,7,4,10,7,17,12,29
LICOMA PAMPA,talla para la edad (t/e),talla baja (tb),2009-11-01,1,0,0,0,9,7,10,7,17
LLALLAGUA,talla para la edad (t/e),talla baja (tb),2009-11-01,24,24,27,26,26,23,77,73,150
LLICA,talla para la edad (t/e),talla baja (tb),2009-11-01,6,6,5,3,5,8,16,17,33
LORETO,talla para la edad (t/e),talla baja (tb),2009-11-01,0,3,7,3,8,0,15,6,21
LURIBAY,talla para la edad (t/e),talla baja (tb),2009-11-01,6,1,3,5,10,4,19,10,29
MACHACAMARCA,talla para la edad (t/e),talla baja (tb),2009-11-01,4,0,2,2,2,0,8,2,10
MACHARETI,talla para la edad (t/e),talla baja (tb),2009-11-01,3,1,8,1,4,9,15,11,26
MAGDALENA,talla para la edad (t/e),talla baja (tb),2009-11-01,1,2,2,1,1,1,4,4,8
MAIRANA,talla para la edad (t/e),talla baja (tb),2009-11-01,3,2,5,4,10,3,18,9,27
MALLA,talla para la edad (t/e),talla baja (tb),2009-11-01,2,3,8,7,12,11,22,21,43
MAPIRI,talla para la edad (t/e),talla baja (tb),2009-11-01,2,2,5,6,6,11,13,19,32
MECAPACA,talla para la edad (t/e),talla baja (tb),2009-11-01,2,1,3,0,6,6,11,7,18
MINEROS,talla para la edad (t/e),talla baja (tb),2009-11-01,9,4,14,7,10,13,33,24,57
MIZQUE,talla para la edad (t/e),talla baja (tb),2009-11-01,10,16,30,38,29,19,69,73,142
MOCOMOCO,talla para la edad (t/e),talla baja (tb),2009-11-01,4,6,8,11,18,11,30,28,58
MOJINETE,talla para la edad (t/e),talla baja (tb),2009-11-01,3,1,1,2,2,4,6,7,13
MOJOCOYA,talla para la edad (t/e),talla baja (tb),2009-11-01,4,6,9,4,26,25,39,35,74
MONTEAGUDO,talla para la edad (t/e),talla baja (tb),2009-11-01,8,2,7,7,37,29,52,38,90
MONTERO,talla para la edad (t/e),talla baja (tb),2009-11-01,28,26,17,15,17,11,62,52,114
MORO MORO,talla para la edad (t/e),talla baja (tb),2009-11-01,0,1,2,1,4,1,6,3,9
MOROCHATA,talla para la edad (t/e),talla baja (tb),2009-11-01,33,23,60,44,46,68,139,135,274
NACEBE (SANTA ROSA DEL ABUNA),talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,2,0,3,2,5,2,7
NAZACARA DE PACAJES,talla para la edad (t/e),talla baja (tb),2009-11-01,0,1,0,2,0,0,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,0,1,3,2,3,3,6
OCURI,talla para la edad (t/e),talla baja (tb),2009-11-01,50,22,68,64,101,93,219,179,398
OKINAWA,talla para la edad (t/e),talla baja (tb),2009-11-01,3,1,5,4,3,3,11,8,19
OMEREQUE,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,4,2,3,2,7,4,11
ORURO,talla para la edad (t/e),talla baja (tb),2009-11-01,164,93,172,74,119,99,455,266,721
PADCAYA,talla para la edad (t/e),talla baja (tb),2009-11-01,3,3,12,8,11,15,26,26,52
PADILLA,talla para la edad (t/e),talla baja (tb),2009-11-01,10,7,22,8,65,63,97,78,175
PAILON,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,3,1,4,2,7,3,10
PALCA,talla para la edad (t/e),talla baja (tb),2009-11-01,5,2,8,4,4,6,17,12,29
PALOS BLANCOS,talla para la edad (t/e),talla baja (tb),2009-11-01,4,8,8,11,11,14,23,33,56
PAMPA AULLAGAS,talla para la edad (t/e),talla baja (tb),2009-11-01,9,2,14,5,9,14,32,21,53
PAMPA GRANDE,talla para la edad (t/e),talla baja (tb),2009-11-01,1,1,1,0,2,2,4,3,7
PAPEL PAMPA,talla para la edad (t/e),talla baja (tb),2009-11-01,0,1,3,2,2,0,5,3,8
PASORAPA,talla para la edad (t/e),talla baja (tb),2009-11-01,0,1,2,0,7,3,9,4,13
PATACAMAYA,talla para la edad (t/e),talla baja (tb),2009-11-01,7,4,23,14,3,19,33,37,70
PAZÑA,talla para la edad (t/e),talla baja (tb),2009-11-01,9,3,10,5,24,15,43,23,66
PELECHUCO,talla para la edad (t/e),talla baja (tb),2009-11-01,5,7,12,4,9,4,26,15,41
POCOATA,talla para la edad (t/e),talla baja (tb),2009-11-01,41,31,76,95,128,147,245,273,518
POCONA,talla para la edad (t/e),talla baja (tb),2009-11-01,3,4,8,5,12,12,23,21,44
POJO (CBBA),talla para la edad (t/e),talla baja (tb),2009-11-01,3,3,8,7,22,22,33,32,65
POOPO,talla para la edad (t/e),talla baja (tb),2009-11-01,5,2,12,7,8,3,25,12,37
PORCO,talla para la edad (t/e),talla baja (tb),2009-11-01,14,8,21,13,12,18,47,39,86
POROMA,talla para la edad (t/e),talla baja (tb),2009-11-01,15,16,41,23,74,80,130,119,249
PORONGO,talla para la edad (t/e),talla baja (tb),2009-11-01,4,2,0,0,1,1,5,3,8
PORTACHUELO,talla para la edad (t/e),talla baja (tb),2009-11-01,4,0,5,2,4,5,13,7,20
PORVENIR,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,0,1,2,4,2,5,7
POSTRER VALLE,talla para la edad (t/e),talla baja (tb),2009-11-01,0,0,0,0,1,0,1,0,1
POTOSI,talla para la edad (t/e),talla baja (tb),2009-11-01,171,104,187,126,120,107,478,337,815
PRESTO,talla para la edad (t/e),talla baja (tb),2009-11-01,12,3,29,16,63,48,104,67,171
PUCARA,talla para la edad (t/e),talla baja (tb),2009-11-01,1,1,1,0,2,1,4,2,6
PUCARANI,talla para la edad (t/e),talla baja (tb),2009-11-01,17,9,22,11,10,7,49,27,76
PUERTO ACOSTA,talla para la edad (t/e),talla baja (tb),2009-11-01,12,15,28,16,24,15,64,46,110
PUERTO CARABUCO,talla para la edad (t/e),talla baja (tb),2009-11-01,14,8,11,11,16,27,41,46,87
